iter	RMSE
1670	88702.16363
1671	88696.89719
1672	88690.1914
1673	88681.47521
1674	88665.32886
1675	88658.47477
1676	88656.37983
1677	88651.92118
1678	88646.90222
1679	88637.82564
1680	88626.20175
1681	88614.66868
1682	88611.77775
1683	88605.85223
1684	88599.50747
1685	88590.68151
1686	88585.68734
1687	88573.31764
1688	88569.5275
1689	88567.26401
1690	88561.53004
1691	88556.30385
1692	88547.49646
1693	88540.78493
1694	88535.96816
1695	88534.1253
1696	88529.40333
1697	88515.99519
1698	88511.02882
1699	88504.63967
1700	88491.95541
1701	88486.56068
1702	88483.11226
1703	88477.12355
1704	88467.56398
1705	88463.70213
1706	88455.65345
1707	88443.29384
1708	88438.64294
1709	88430.76328
1710	88429.68163
1711	88423.09945
1712	88418.15965
1713	88412.7404
1714	88407.0012
1715	88405.14973
1716	88399.71933
1717	88397.31505
1718	88391.13582
1719	88386.29842
1720	88374.23001
1721	88366.54448
1722	88364.93023
1723	88353.9936
1724	88348.02723
1725	88340.58532
1726	88340.16716
1727	88334.86931
1728	88333.1251
1729	88327.89191
1730	88319.21542
1731	88317.91273
1732	88316.18615
1733	88312.88102
1734	88303.12702
1735	88295.48585
1736	88283.71058
1737	88280.14899
1738	88277.06239
1739	88273.4689
1740	88271.77504
1741	88270.01954
1742	88264.23478
1743	88258.11816
1744	88254.54961
1745	88250.31446
1746	88244.84729
1747	88235.76951
1748	88228.09686
1749	88225.25404
1750	88220.29063
1751	88220.09213
1752	88216.06498
1753	88207.20562
1754	88198.18549
1755	88180.22547
1756	88174.53418
1757	88170.99462
1758	88165.31734
1759	88158.89664
1760	88158.43012
1761	88153.23083
1762	88150.70774
1763	88143.59598
1764	88139.26328
1765	88125.04931
1766	88118.40585
1767	88107.98012
1768	88107.82598
1769	88098.07965
1770	88091.38351
1771	88089.83528
1772	88086.2965
1773	88081.04769
1774	88075.02998
1775	88071.45828
1776	88066.87429
1777	88065.2392
1778	88058.18561
1779	88055.98612
1780	88052.51568
1781	88049.98064
1782	88041.2328
1783	88035.89098
1784	88030.56998
1785	88029.03318
1786	88021.37346
1787	88021.22393
1788	88015.64533
1789	88011.00333
1790	88007.03973
1791	88003.5611
1792	88002.51467
1793	88001.9682
1794	88000.05488
1795	87997.23909
1796	87996.19707
1797	87989.53396
1798	87984.33801
1799	87983.9455
1800	87982.73792
1801	87976.91237
1802	87973.42692
1803	87967.48119
1804	87963.45012
1805	87957.5196
1806	87952.67807
1807	87948.1133
1808	87947.30939
1809	87934.95041
1810	87929.41539
1811	87927.81965
1812	87922.20347
1813	87917.03045
1814	87906.21813
1815	87902.88166
1816	87899.45079
1817	87896.03965
1818	87886.44913
1819	87880.12644
1820	87879.74984
1821	87873.9981
1822	87866.40723
1823	87855.18224
1824	87853.62049
1825	87850.31846
1826	87849.8778
1827	87848.25383
1828	87843.25774
1829	87829.01969
1830	87822.29495
1831	87817.59663
1832	87813.07766
1833	87803.09558
1834	87799.20465
1835	87794.78325
1836	87794.20948
1837	87788.46238
1838	87768.1484
1839	87767.61371
1840	87765.38348
1841	87764.80864
1842	87750.59271
1843	87742.0298
1844	87737.03388
1845	87735.97068
1846	87729.37973
1847	87729.14154
1848	87726.32008
1849	87720.16068
1850	87715.74468
1851	87710.95506
1852	87703.35563
1853	87691.42863
1854	87690.90278
1855	87688.8738
1856	87679.98612
1857	87671.39881
1858	87670.56978
1859	87662.72374
1860	87661.55578
1861	87656.38272
1862	87651.19609
1863	87648.70014
1864	87647.36953
1865	87636.32448
1866	87630.16117
1867	87624.37262
1868	87620.45233
1869	87619.45885
1870	87614.84841
1871	87612.70701
1872	87604.10623
1873	87600.15073
1874	87594.82305
1875	87588.54891
1876	87578.43627
1877	87575.83836
1878	87574.25634
1879	87570.72643
1880	87570.16665
1881	87568.69738
1882	87558.00932
1883	87554.44465
1884	87554.08138
1885	87550.96495
1886	87538.16517
1887	87530.97923
1888	87527.80659
1889	87522.97962
1890	87514.39156
1891	87509.48684
1892	87501.94402
1893	87501.14639
1894	87491.0059
1895	87481.97776
1896	87472.51664
1897	87461.85671
1898	87455.70558
1899	87446.27848
1900	87445.24933
1901	87431.17442
1902	87428.9482
1903	87428.59498
1904	87417.44701
1905	87403.80622
1906	87401.74351
1907	87401.43873
1908	87396.13099
1909	87380.6787
1910	87369.22208
1911	87368.28258
1912	87365.38724
1913	87362.11656
1914	87357.14916
1915	87355.90572
1916	87347.94965
1917	87339.3162
1918	87339.0801
1919	87334.52611
1920	87327.74685
1921	87322.69802
1922	87318.71466
1923	87302.44355
1924	87299.50827
1925	87296.72692
1926	87291.90331
1927	87288.29352
1928	87287.00284
1929	87274.06551
1930	87265.78589
1931	87256.93553
1932	87250.09309
1933	87237.14369
1934	87230.48596
1935	87227.22362
1936	87221.95684
1937	87221.60007
1938	87214.5853
1939	87210.87438
1940	87204.44788
1941	87197.75481
1942	87187.4584
1943	87184.5643
1944	87181.2095
1945	87179.71272
1946	87172.84977
1947	87169.80114
1948	87161.47705
1949	87160.42025
1950	87152.90934
1951	87147.51418
1952	87143.71264
1953	87134.39016
1954	87130.33257
1955	87129.58523
1956	87122.27475
1957	87120.32584
1958	87116.72326
1959	87113.25096
1960	87104.84061
1961	87103.01203
1962	87102.82144
1963	87094.07353
1964	87090.36524
1965	87087.73511
1966	87083.68269
1967	87076.44802
1968	87068.37589
1969	87068.02563
1970	87067.11385
1971	87066.60102
1972	87060.75715
1973	87051.62057
1974	87044.50641
1975	87039.75406
1976	87033.2068
1977	87025.52993
1978	87014.04284
1979	87009.69242
1980	86996.78849
1981	86990.94494
1982	86986.17578
1983	86984.72158
1984	86974.40599
1985	86965.68788
1986	86957.35484
1987	86947.20334
1988	86945.17297
1989	86944.14041
1990	86939.56663
1991	86930.85941
1992	86928.59669
1993	86925.60788
1994	86921.83776
1995	86914.70265
1996	86904.83893
1997	86901.81218
1998	86895.71288
1999	86893.46812
2000	86891.98775
2001	86891.73858
2002	86880.18402
2003	86876.43845
2004	86863.47053
2005	86860.21865
2006	86858.90249
2007	86851.04648
2008	86849.62338
2009	86845.01528
2010	86839.22287
2011	86836.57437
2012	86834.36013
2013	86825.55617
2014	86825.30997
2015	86822.19355
2016	86821.21377
2017	86814.11371
2018	86807.4274
2019	86806.4764
2020	86805.58081
2021	86804.08045
2022	86797.56037
2023	86794.18493
2024	86789.51859
2025	86781.02536
2026	86773.70678
2027	86765.45918
2028	86760.89875
2029	86755.84312
2030	86748.15374
2031	86737.51981
2032	86731.70044
2033	86725.9432
2034	86719.28401
2035	86711.1403
2036	86706.24868
2037	86705.75472
2038	86702.62751
2039	86696.35865
2040	86695.931
2041	86691.42735
2042	86680.55038
2043	86677.46381
2044	86673.64601
2045	86672.23808
2046	86662.5942
2047	86661.9901
2048	86657.52801
2049	86654.06991
2050	86647.88666
2051	86646.85703
2052	86637.26252
2053	86629.95007
2054	86621.70918
2055	86619.96771
2056	86619.92727
2057	86617.6515
2058	86616.47014
2059	86611.33803
2060	86601.68025
2061	86598.6002
2062	86596.28198
2063	86593.75264
2064	86593.36965
2065	86586.73244
2066	86574.35155
2067	86572.37324
2068	86563.90909
2069	86558.85722
2070	86553.55433
2071	86552.07813
2072	86546.35609
2073	86543.47485
2074	86536.97196
2075	86530.70065
2076	86529.21752
2077	86520.44491
2078	86515.23029
2079	86508.25656
2080	86506.3007
2081	86499.18732
2082	86496.87156
2083	86495.20602
2084	86494.70951
2085	86482.69905
2086	86477.27757
2087	86473.39463
2088	86472.43465
2089	86465.3929
2090	86460.08732
2091	86456.97236
2092	86452.81363
2093	86449.52957
2094	86447.25537
2095	86439.10397
2096	86434.85963
2097	86429.59493
2098	86425.94023
2099	86420.237
2100	86418.26658
2101	86413.37181
2102	86413.16318
2103	86409.56111
2104	86403.05936
2105	86398.67075
2106	86395.16828
2107	86394.88503
2108	86389.48353
2109	86387.52158
2110	86385.84695
2111	86375.11094
2112	86373.5306
2113	86364.6977
2114	86358.73609
2115	86354.5701
2116	86347.31249
2117	86339.48836
2118	86339.36289
2119	86331.54028
2120	86325.06035
2121	86321.3236
2122	86316.39681
2123	86312.1374
2124	86305.3793
2125	86303.44051
2126	86297.0123
2127	86291.02469
2128	86283.20831
2129	86277.815
2130	86271.95084
2131	86263.87477
2132	86254.47959
2133	86247.24365
2134	86238.77782
2135	86232.7386
2136	86226.64577
2137	86223.50929
2138	86221.51687
2139	86211.83939
2140	86200.49056
2141	86190.78002
2142	86185.98017
2143	86180.52191
2144	86176.1451
2145	86170.50011
2146	86167.76297
2147	86153.07811
2148	86147.84761
2149	86143.62413
2150	86140.67823
2151	86138.84323
2152	86131.14018
2153	86126.83136
2154	86116.40445
2155	86112.43715
2156	86109.01241
2157	86101.05291
2158	86094.19019
2159	86089.0568
2160	86081.28195
2161	86074.62958
2162	86074.258
2163	86069.56571
2164	86063.77639
2165	86061.01827
2166	86054.79036
2167	86052.57642
2168	86040.345
2169	86033.73408
2170	86025.23495
2171	86017.35454
2172	86012.47972
2173	86010.23039
2174	86009.17563
2175	85997.3794
2176	85997.34238
2177	85994.51164
2178	85981.90703
2179	85979.43005
2180	85975.90214
2181	85968.87854
2182	85968.22021
2183	85967.07753
2184	85960.01349
2185	85954.98139
2186	85945.32937
2187	85942.88693
2188	85942.8398
2189	85935.77712
2190	85932.29925
2191	85930.08006
2192	85929.85755
2193	85919.34353
2194	85917.92881
2195	85913.93954
2196	85908.56135
2197	85908.0709
2198	85905.36331
2199	85902.79101
2200	85902.24743
2201	85900.74022
2202	85900.41233
2203	85899.55831
2204	85893.53892
2205	85884.88909
2206	85879.60214
2207	85874.71275
2208	85870.54162
2209	85868.27971
2210	85867.98941
2211	85867.36873
2212	85862.31949
2213	85858.95631
2214	85853.66576
2215	85844.44423
2216	85835.06693
2217	85831.1968
2218	85829.90644
2219	85823.96196
2220	85813.2444
2221	85808.53612
2222	85807.06611
2223	85802.5222
2224	85799.54548
2225	85791.89693
2226	85788.57407
2227	85786.63263
2228	85778.35865
2229	85769.27454
2230	85761.57785
2231	85761.44657
2232	85758.14497
2233	85754.33968
2234	85746.51435
2235	85738.99727
2236	85738.12539
2237	85737.02683
2238	85732.23163
2239	85728.13869
2240	85726.03749
2241	85725.27847
2242	85721.74073
2243	85718.80541
2244	85717.71092
2245	85708.1067
2246	85702.27644
2247	85699.513
2248	85693.04746
2249	85687.05133
2250	85682.72273
2251	85679.37017
2252	85675.82806
2253	85662.09813
2254	85659.75669
2255	85649.56954
2256	85642.1456
2257	85638.90968
2258	85636.95096
2259	85630.87955
2260	85623.21815
2261	85620.51607
2262	85616.17018
2263	85615.24671
2264	85615.12819
2265	85603.14143
2266	85602.82456
2267	85597.91002
2268	85596.63497
2269	85589.78862
2270	85589.61368
2271	85585.4177
2272	85579.05255
2273	85574.23773
2274	85572.94839
2275	85568.21044
2276	85567.54103
2277	85560.59969
2278	85558.39594
2279	85556.24435
2280	85553.54391
2281	85549.21271
2282	85548.30441
2283	85542.70121
2284	85542.35875
2285	85539.93274
2286	85533.05044
2287	85527.46046
2288	85527.2857
2289	85516.22327
2290	85512.45243
2291	85511.90153
2292	85504.58154
2293	85497.11339
2294	85488.92069
2295	85486.24322
2296	85482.41448
2297	85479.15849
2298	85475.47673
2299	85470.91022
2300	85468.27756
2301	85459.77556
2302	85454.87907
2303	85453.35042
2304	85449.96041
2305	85441.61933
2306	85441.30351
2307	85436.43082
2308	85432.12904
2309	85425.75091
2310	85421.34101
2311	85420.36184
2312	85419.37126
2313	85419.12832
2314	85412.35002
2315	85409.93469
2316	85409.57797
2317	85396.48979
2318	85384.54399
2319	85375.50732
2320	85375.28139
2321	85372.25712
2322	85364.40563
2323	85362.91755
2324	85360.7171
2325	85357.77829
2326	85354.82051
2327	85349.00543
2328	85342.5367
2329	85342.18725
2330	85336.45945
2331	85334.95969
2332	85330.31708
2333	85324.1048
2334	85324.01887
2335	85319.53043
2336	85316.37308
2337	85310.63457
2338	85309.23894
2339	85302.42903
2340	85300.34273
2341	85294.7119
2342	85293.71697
2343	85283.35401
2344	85277.28702
2345	85270.09211
2346	85263.73607
2347	85263.63667
2348	85258.33848
2349	85253.10807
2350	85252.95026
2351	85251.35852
2352	85248.09659
2353	85247.4705
2354	85241.86231
2355	85241.25987
2356	85237.03213
2357	85236.92576
2358	85229.27109
2359	85221.92774
2360	85215.48266
2361	85208.40205
2362	85207.52716
2363	85205.17966
2364	85199.26797
2365	85190.3127
2366	85188.01748
2367	85186.50947
2368	85184.97755
2369	85177.16514
2370	85169.4036
2371	85166.89465
2372	85163.87071
2373	85161.35334
2374	85160.62493
2375	85157.08666
2376	85154.43943
2377	85146.55104
2378	85138.93055
2379	85128.43299
2380	85127.41247
2381	85127.02051
2382	85123.81551
2383	85119.71646
2384	85117.15676
2385	85116.70197
2386	85110.90293
2387	85105.15147
2388	85100.68888
2389	85097.0795
2390	85086.93163
2391	85080.47498
2392	85077.82303
2393	85073.99259
2394	85069.57372
2395	85068.59934
2396	85068.56144
2397	85062.46901
2398	85058.71285
2399	85055.84022
2400	85050.03482
2401	85043.52706
2402	85039.45001
2403	85038.50797
2404	85037.3464
2405	85035.11717
2406	85034.10591
2407	85028.62086
2408	85025.86982
2409	85020.90552
2410	85020.83281
2411	85020.48814
2412	85012.46458
2413	85007.96749
2414	85007.86456
2415	85006.3439
2416	85003.17311
2417	84999.72899
2418	84991.98188
2419	84987.67519
2420	84984.86923
2421	84977.10296
2422	84974.0808
2423	84971.12018
2424	84965.57583
2425	84964.33495
2426	84959.25917
2427	84946.58334
2428	84942.63168
2429	84942.22589
2430	84938.35295
2431	84937.90816
2432	84930.53845
2433	84930.09643
2434	84928.28373
2435	84920.12959
2436	84914.40814
2437	84909.33436
2438	84899.50127
2439	84898.07974
2440	84896.60614
2441	84894.37834
2442	84893.91821
2443	84889.50989
2444	84889.41098
2445	84880.6037
2446	84874.83992
2447	84873.33973
2448	84873.07274
2449	84865.75563
2450	84859.25865
2451	84854.57011
2452	84853.92301
2453	84851.02939
2454	84847.54103
2455	84843.81783
2456	84837.27764
2457	84836.87511
2458	84835.87197
2459	84828.75825
2460	84820.73505
2461	84818.30163
2462	84812.35441
2463	84805.55223
2464	84796.49903
2465	84783.65823
2466	84779.38856
2467	84776.68837
2468	84775.70231
2469	84774.98525
2470	84774.50513
2471	84774.01177
2472	84773.8709
2473	84771.85809
2474	84768.10702
2475	84763.8696
2476	84763.58806
2477	84760.26769
2478	84752.0308
2479	84744.06567
2480	84743.56398
2481	84743.406
2482	84736.91613
2483	84736.74779
2484	84730.35865
2485	84728.77456
2486	84726.97943
2487	84726.88656
2488	84722.96743
2489	84721.22614
2490	84721.15133
2491	84720.86835
2492	84719.88142
2493	84715.12704
2494	84714.97464
2495	84710.73551
2496	84702.54243
2497	84700.26866
2498	84695.60743
2499	84694.84183
