,price,status,add_attr,state,lat,long,bath,bed,living,lot_a,fireplace,parking,covered,garage,total_spaces,subtype,year,sewer,water,app,heating,cooling,stories,materials,roof,foundation,interior
9114,265000,4,0,4,39.976715000000006,-83.08962,2,3,1358,10890.0,5,1,4,4,4,1,2005,1,1,4,1,1,2.0,9,4,4,9
9115,180000,4,0,4,39.950787,-83.06599,1,3,1386,4356.0,2,1,3,3,3,1,2016,1,1,4,1,1,2.0,9,4,4,9
9116,299900,4,0,4,39.948006,-82.9588,2,3,1885,5227.2,1,1,2,2,2,1,2006,1,1,4,1,1,1.0,9,4,4,9
9117,219900,4,0,4,39.927883,-82.99408000000001,2,3,1800,5227.2,1,1,2,2,2,1,1997,1,1,4,1,0,2.0,9,4,4,9
9118,379000,4,0,4,40.116966,-83.07449,3,4,1707,10018.8,1,1,4,4,4,1,1981,1,1,4,1,1,1.0,9,4,4,9
9119,350000,4,0,4,40.018948,-83.00415,2,3,1704,9147.6,1,1,1,1,1,1,1985,1,1,4,1,1,2.5,9,4,4,9
9120,225000,4,0,4,40.043015,-82.98644,1,3,1215,6534.0,1,1,3,3,3,1,1999,1,1,4,1,1,2.5,9,4,4,9
9121,229900,4,0,4,39.913140000000006,-82.81754000000001,2,3,1250,435.6,1,1,2,2,2,1,2008,1,1,4,1,1,2.0,9,4,4,9
9122,374900,4,0,4,39.95583,-82.96998,3,3,2058,5227.2,1,1,2,2,2,1,2004,1,1,4,1,1,2.0,9,4,4,9
9123,308000,4,0,4,40.134640000000005,-83.073616,3,3,1540,7405.2,1,1,1,1,1,1,1952,1,1,4,1,1,1.0,9,4,4,9
9124,239900,4,0,4,39.942772,-82.95554,2,3,1269,6098.4,1,1,2,2,2,1,1998,1,1,4,1,1,2.0,9,4,4,9
9125,389000,4,0,4,40.05023,-83.02515,2,3,1426,7405.2,1,1,2,2,2,1,1959,1,1,4,1,1,2.0,9,4,4,9
9126,285000,4,0,4,39.945538,-82.92385999999999,2,4,2924,9583.2,1,1,1,1,1,1,1948,1,1,4,1,1,1.0,9,4,4,9
9128,324900,4,0,4,40.062935,-82.882835,2,3,1966,10018.8,1,1,2,2,2,1,2002,1,1,4,1,1,1.0,9,4,4,9
9129,799900,6,0,6,39.985245,-83.01299,4,4,3650,3049.2,1,1,2,2,2,1,2022,0,1,6,1,1,2.0,9,6,6,9
9130,154900,4,0,4,39.937057,-82.8537,2,3,1522,7405.2,1,1,2,2,2,1,1970,1,1,4,1,1,1.0,9,4,4,9
9131,160000,4,0,4,39.999607,-82.97455,2,2,1040,4791.6,1,1,2,2,2,1,1978,1,1,4,1,1,1.0,9,4,4,9
9132,179900,4,0,4,39.946968,-83.06403,2,3,1232,3920.4,1,1,2,2,2,1,2006,0,1,4,1,1,2.0,9,4,4,9
9133,274900,4,0,4,39.969563,-82.978775,2,3,1712,6969.6,1,1,2,2,2,1,2015,0,1,4,1,1,2.0,9,4,4,9
9134,339900,4,0,4,40.153053,-82.97658,2,3,1644,6098.4,1,1,2,2,2,1,2000,1,1,4,1,1,2.0,9,4,4,9
9135,299900,6,0,6,40.04254,-83.00508,2,3,1106,6534.0,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,9,6,6,9
9137,395000,4,0,4,40.1012,-83.04361999999999,3,4,2386,10890.0,1,1,2,2,2,1,1990,1,1,4,1,1,1.0,9,4,4,9
9138,699900,4,0,4,39.966858,-82.96891,3,4,3600,6969.6,1,1,2,2,2,1,1974,1,1,4,1,1,1.0,9,4,4,9
9139,525000,4,0,4,40.121403,-83.0551,3,4,3486,13939.2,1,1,2,2,2,1,1955,1,1,4,1,1,1.0,9,4,4,9
9140,299900,4,0,4,39.941704,-82.975494,3,3,1242,4791.6,1,1,2,2,2,1,1993,1,1,4,1,1,2.0,9,4,4,9
9141,259000,4,0,4,39.91466,-82.80696,3,4,1701,6098.4,1,1,2,2,2,1,2009,1,1,4,1,1,2.0,9,4,4,9
9142,749900,4,0,4,39.977990000000005,-82.99991,3,4,2855,4791.6,1,1,4,4,4,2,2012,0,1,4,1,0,2.0,9,4,4,9
9143,297000,4,0,4,39.889008,-82.84949499999999,3,4,2574,5662.8,1,1,2,2,2,1,2006,1,1,4,1,1,2.0,9,4,4,9
9144,369900,4,0,4,40.142426,-83.00874,2,3,1452,6098.4,1,1,2,1,2,1,1948,1,1,4,1,1,1.0,9,4,4,9
9145,310000,4,0,4,40.01312,-83.111,2,3,1728,6534.0,1,1,2,2,2,1,1950,1,1,4,1,1,1.0,9,4,4,9
9146,309900,4,0,4,39.866737,-82.81560999999999,3,4,2094,10890.0,1,1,2,2,2,1,2021,1,1,4,1,1,1.0,9,4,4,9
9147,719900,4,0,4,39.948425,-82.99104,4,3,1603,3920.4,1,1,2,2,2,1,1950,1,1,4,1,1,1.0,9,4,4,9
9148,383900,4,0,4,40.051025,-82.98892,3,5,2028,13068.0,1,1,2,2,2,1,2006,1,1,4,1,1,2.0,9,4,4,9
9149,749900,6,0,6,39.940063,-82.98955500000001,5,3,2756,2613.6,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,9,6,6,9
9150,289900,4,0,4,39.92746,-83.112335,2,3,1428,8276.4,1,1,2,2,2,1,1939,1,1,4,1,1,1.0,9,4,4,9
9151,699000,4,0,4,40.127964,-83.02505500000001,5,4,4932,9583.2,1,1,2,2,2,1,1948,1,1,4,1,1,1.0,9,4,4,9
9152,339900,4,0,4,40.06439,-82.88046999999999,3,3,2170,8712.0,1,1,2,2,2,1,1979,1,1,4,1,1,1.0,9,4,4,9
9153,1050000,4,0,4,39.964993,-82.99446999999999,4,3,2976,3920.4,1,1,2,2,2,1,1973,1,1,4,1,1,2.0,9,4,4,9
9154,199500,4,0,4,40.01211,-82.97665,2,3,1512,5227.2,1,1,2,2,2,1,2006,1,1,4,1,1,1.0,9,4,4,9
9155,294900,4,0,4,39.930157,-83.06352,3,4,1320,13503.6,1,1,2,2,2,1,2000,1,1,4,1,1,1.0,9,4,4,9
9157,429900,4,0,4,40.0295,-83.01106999999999,2,3,1854,4791.6,1,1,2,2,2,1,2005,1,1,4,1,1,2.0,9,4,4,9
9158,245000,4,0,4,40.08985,-82.97104,2,3,1652,10018.8,1,1,1,1,1,1,1958,1,1,4,1,1,1.0,9,4,4,9
9159,325000,4,0,4,39.989740000000005,-83.00426999999999,2,3,1488,4356.0,1,1,2,2,2,1,2013,1,1,4,1,1,2.0,9,4,4,9
9160,700000,4,0,4,40.063488,-83.12334,4,3,3551,5662.8,1,1,2,1,2,1,1924,1,1,4,1,1,1.0,9,4,4,9
9161,80000,4,0,4,39.950356,-83.02439,1,2,972,3484.8,1,1,2,2,2,1,1957,1,1,4,1,1,2.5,9,4,4,9
9162,310000,4,0,4,40.03789,-82.92175,3,4,2165,16117.2,1,1,2,1,2,1,1955,1,1,4,1,1,1.0,9,4,4,9
9163,165000,4,0,4,39.952915,-83.03628499999999,1,3,1168,3920.4,1,1,2,2,2,1,1967,0,1,4,1,1,1.0,9,4,4,9
9164,437900,4,0,4,40.052937,-83.01286999999999,2,3,1701,6969.6,1,1,2,2,2,1,2010,1,1,4,1,1,2.0,9,4,4,9
9165,214900,4,0,4,39.925503000000006,-82.86321,2,3,1254,7405.2,1,1,2,2,2,1,2008,0,1,4,1,1,1.0,9,4,4,9
9166,215000,4,0,4,40.016426,-82.97979000000001,2,4,2071,5227.2,1,1,2,2,2,1,1950,1,1,4,1,1,1.0,9,4,4,9
9167,217000,4,0,4,40.082157,-83.09598000000001,2,2,1218,4356.0,1,1,1,1,1,1,1955,1,1,4,1,1,1.0,9,4,4,9
9168,449900,4,0,4,39.980537,-83.00231,2,4,2074,3484.8,1,1,2,2,2,1,1952,1,1,4,1,1,1.0,9,4,4,9
9169,309900,4,0,4,39.97637,-83.16094,3,3,1876,6534.0,1,1,2,1,2,1,1961,1,1,4,1,1,1.0,9,4,4,9
9170,215000,4,0,4,39.944084,-82.9625,2,3,1146,5662.8,1,1,2,2,2,1,1920,0,1,4,0,0,1.0,9,4,4,9
9171,210000,4,0,4,39.897854,-82.92232,2,3,1366,6098.4,1,1,2,2,2,1,1986,1,1,4,1,1,1.0,9,4,4,9
9172,217800,4,0,4,39.950703,-83.06085,3,4,1789,6098.4,1,1,2,2,2,1,2018,1,1,4,1,1,2.0,9,4,4,9
9173,159900,4,0,4,39.932182,-82.9726,2,3,1584,5227.2,1,1,2,2,2,1,1951,1,1,4,1,1,1.0,9,4,4,9
9174,290000,6,0,6,39.978455,-83.12261,2,3,1108,9147.6,1,1,1,1,1,1,2022,1,1,6,1,1,2.0,9,6,6,9
9175,249000,4,0,4,39.877453,-82.83451,2,3,1330,6098.4,1,1,2,2,2,1,2000,1,1,4,1,1,1.0,9,4,4,9
9176,284900,4,0,4,39.89823,-82.81303,3,3,2024,4791.6,1,1,4,4,4,1,1958,1,1,4,1,1,2.0,9,4,4,9
9177,347900,4,0,4,39.95205,-82.96954000000001,3,3,1426,4791.6,1,1,2,2,2,1,2006,1,1,4,1,1,2.0,9,4,4,9
9178,303000,4,0,4,40.130386,-83.066696,3,3,1220,14374.8,1,1,2,2,2,1,2012,1,1,4,1,1,2.0,9,4,4,9
9179,70000,4,0,4,39.958490000000005,-83.073616,2,3,1064,3484.8,1,1,2,1,2,1,1920,1,1,4,1,1,1.0,9,4,4,9
9180,499000,4,0,4,39.96406,-82.96643,4,4,2646,3049.2,1,1,2,2,2,1,1977,1,1,4,1,1,2.0,9,4,4,9
9181,267900,4,0,4,40.060936,-83.01059000000001,1,2,757,4791.6,1,1,2,2,2,1,1990,1,1,4,1,1,2.0,9,4,4,9
9182,288000,4,0,4,40.08162,-82.99459,2,4,1536,9583.2,1,1,2,2,2,1,1994,0,1,4,1,1,2.0,9,4,4,9
9184,309900,4,0,4,40.031338,-83.02080500000001,2,4,1411,5662.8,2,1,3,3,3,1,2007,1,1,4,1,1,2.0,9,4,4,9
9185,475000,4,0,4,39.94555,-82.99181999999999,1,3,2200,3484.8,1,1,2,2,2,1,1999,1,1,4,1,1,2.0,9,4,4,9
9186,64000,4,0,4,39.92543,-82.99496500000001,1,2,1020,871.2,1,1,2,2,2,1,1984,1,1,4,1,1,1.0,9,4,4,9
9187,699000,4,0,4,39.948240000000006,-82.98963,3,2,1378,3484.8,1,1,2,2,2,1,2000,1,1,4,1,1,2.0,9,4,4,9
9188,377900,4,0,4,39.91737,-82.7994,3,4,2666,7840.8,1,1,2,2,2,1,1998,1,1,4,1,1,1.0,9,4,4,9
9189,189900,4,0,4,40.01032,-82.971565,3,3,1508,4356.0,1,1,2,2,2,1,2009,1,1,4,1,1,2.0,9,4,4,9
9190,274900,4,0,4,40.075512,-83.01173,1,3,979,5662.8,1,1,2,1,2,1,1955,1,1,4,1,1,1.0,9,4,4,9
9191,405000,4,0,4,40.069153,-83.11694,3,4,2088,10018.8,1,1,2,1,2,1,1960,1,1,4,1,1,1.0,9,4,4,9
9193,169900,4,0,4,39.94491,-82.876,1,3,912,7405.2,1,1,2,2,2,1,2003,1,1,4,1,1,2.0,9,4,4,9
9194,209900,4,0,4,40.01638,-82.97176999999999,3,4,1433,10890.0,1,1,2,2,2,1,1997,1,1,4,1,1,1.0,9,4,4,9
9195,172000,4,0,4,39.9621,-83.08544,2,3,1700,8276.4,1,1,2,2,2,1,2019,1,1,4,1,1,2.0,9,4,4,9
9196,239000,4,0,4,39.960712,-82.82576999999999,2,4,1416,8276.4,1,1,2,2,2,1,1956,1,1,4,1,1,1.0,9,4,4,9
9197,379000,6,0,6,40.071224,-83.00974000000001,2,3,1910,9583.2,1,1,2,2,2,1,2023,1,1,6,1,1,1.0,9,6,6,9
9198,449900,4,0,4,39.989243,-82.99791,3,3,1278,4356.0,1,1,2,2,2,1,1955,1,1,4,1,1,2.0,9,4,4,9
9199,169000,4,0,4,40.012676,-82.94861999999999,2,3,1008,6098.4,1,1,2,2,2,1,2019,0,1,4,1,1,1.0,9,4,4,9
9200,198500,4,0,4,40.01308,-82.97879,3,3,1314,4356.0,1,1,2,2,2,1,1997,1,1,4,1,1,1.0,9,4,4,9
9201,359900,4,0,4,40.105434,-82.96152,3,4,2128,8276.4,1,1,2,2,2,1,2017,1,1,4,1,1,2.0,9,4,4,9
9202,205000,4,0,4,39.941338,-82.85133,2,3,1686,10018.8,1,1,2,2,2,1,2004,1,1,4,1,1,1.0,9,4,4,9
9204,445000,4,0,4,39.9694,-82.96059,3,5,2384,3920.4,1,1,2,2,2,1,1938,1,1,4,1,1,1.0,9,4,4,9
9205,675000,4,0,4,39.968346,-82.958275,4,4,2301,9583.2,1,1,2,2,2,1,2005,1,1,4,1,1,1.0,9,4,4,9
9206,299000,4,0,4,40.07857,-82.91530999999999,2,3,1384,10201.752,1,1,2,2,2,1,1920,0,1,4,0,0,1.0,9,4,4,9
9207,725000,4,0,4,39.986923,-83.01759,3,4,2373,4791.6,1,1,2,2,2,1,2017,1,1,4,1,1,1.0,9,4,4,9
9208,402900,4,0,4,39.930237,-82.98534000000001,2,3,1264,4791.6,1,1,2,2,2,1,1972,1,1,4,1,1,2.0,9,4,4,9
9209,525000,4,0,4,40.02307,-83.012726,4,5,2122,4791.6,1,1,2,2,2,1,2006,0,1,4,1,1,2.0,9,4,4,9
9210,225000,4,0,4,39.95602,-82.92305,1,3,1195,6969.6,2,1,2,2,2,1,1975,1,1,4,1,1,1.0,9,4,4,9
9211,409888,6,0,6,40.120373,-83.07015,3,3,1748,6098.4,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,9,6,6,9
9212,614900,4,0,4,40.03164,-83.00219,3,5,2913,13503.6,1,1,2,2,2,1,2017,1,1,4,1,1,1.0,9,4,4,9
9213,379900,4,0,4,39.943867,-82.92511999999999,3,4,1765,12196.8,1,1,2,2,2,1,1954,1,1,4,1,1,1.0,9,4,4,9
9214,399899,4,0,4,40.07751,-83.05105999999999,3,4,2154,10454.4,1,1,2,2,2,1,2003,1,1,4,1,1,2.0,9,4,4,9
9215,160000,6,0,6,39.950264,-83.065414,1,2,1031,3920.4,1,1,2,2,2,1,2023,1,1,6,1,1,1.0,9,6,6,9
9216,175000,4,0,4,40.027897,-82.981865,1,3,1056,5227.2,1,1,2,2,2,1,2001,1,1,4,1,1,1.0,9,4,4,9
9217,197888,4,0,4,40.015083,-82.928635,2,3,1108,9583.2,1,1,2,2,2,1,2007,1,1,4,1,1,2.0,9,4,4,9
9218,364900,4,0,4,40.149475,-83.004326,3,3,1404,7405.2,1,1,2,2,2,1,2003,1,1,4,1,1,1.0,9,4,4,9
9219,235000,4,0,4,39.939194,-82.89094,2,3,1376,6534.0,1,1,2,2,2,1,2002,1,1,4,1,1,1.0,9,4,4,9
9220,244500,4,0,4,40.061005,-83.01215,1,2,736,4791.6,1,1,2,2,2,1,1986,1,1,4,1,1,2.0,9,4,4,9
9221,219500,4,0,4,40.025986,-82.97156,2,3,1248,4791.6,1,1,1,1,1,1,1956,1,1,4,1,1,1.0,9,4,4,9
9222,65000,4,0,4,39.948265,-83.06067,1,2,1112,3920.4,1,1,4,2,4,1,1940,1,1,4,1,1,2.0,9,4,4,9
9223,237500,4,0,4,40.025993,-82.96684,2,4,1576,7840.8,1,1,2,2,2,1,2013,1,1,4,1,1,2.0,9,4,4,9
9224,139999,4,0,4,39.942005,-83.06940999999999,1,3,1510,3920.4,1,1,2,2,2,1,2017,0,1,4,1,1,2.0,9,4,4,9
9225,169900,4,0,4,39.928097,-82.98224,1,3,1300,3920.4,1,1,2,2,2,1,2010,1,1,4,1,1,2.0,9,4,4,9
9226,159900,6,0,6,39.985867,-82.919106,1,2,728,5227.2,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,9,6,6,9
9227,49997,4,0,4,39.961666,-83.03693,1,1,640,1306.8,1,1,2,2,2,1,1975,1,1,4,1,1,1.0,9,4,4,9
9228,434900,4,0,4,40.035828,-83.01038,2,3,1523,7840.8,1,1,2,2,2,1,2000,1,1,4,1,1,2.0,9,4,4,9
9229,199900,4,0,4,39.939606,-83.10091,2,4,1384,6098.4,1,1,2,2,2,1,2020,1,1,4,1,1,2.0,9,4,4,9
9231,330000,6,0,6,39.946922,-83.15753000000001,3,3,1785,7405.2,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,9,6,6,9
9232,177000,6,0,6,39.984245,-82.96008,2,4,1680,6098.4,1,1,2,2,2,0,1965,0,1,6,1,1,1.5,9,6,6,9
9233,489900,6,1,6,39.967957,-83.1681,3,4,3422,12196.8,1,1,2,2,2,1,2023,1,1,6,1,1,1.0,9,6,6,9
9234,239000,4,0,4,39.94153,-82.98003,2,2,1018,3049.2,1,1,2,1,2,1,1959,1,1,4,1,0,1.0,9,4,4,9
9235,239000,4,0,4,40.097324,-82.97799,2,4,1426,7405.2,1,1,2,2,2,1,1991,1,1,4,1,1,1.0,9,4,4,9
9236,169700,4,0,4,40.021282,-82.97097,1,2,1026,4791.6,2,1,2,2,2,1,1952,1,1,4,1,1,1.0,9,4,4,9
9237,179000,4,0,4,40.03104,-82.96566999999999,1,3,1138,8712.0,1,1,2,2,2,1,2018,1,1,4,1,1,1.0,9,4,4,9
9238,350000,4,0,4,39.958096000000005,-83.07637,4,4,2185,5662.8,2,1,4,2,4,1,1935,1,1,4,1,1,3.5,9,4,4,9
9239,645000,6,1,6,39.948544,-82.98427,4,2,2060,2613.6,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,9,6,6,9
9240,225000,4,0,4,40.074986,-82.96374,2,3,1440,6969.6,1,1,4,2,4,1,1960,1,1,4,1,1,2.0,9,4,4,9
9241,279900,4,0,4,39.936043,-83.134186,3,4,1800,9147.6,1,1,1,1,1,1,1985,1,1,4,1,1,1.0,9,4,4,9
9243,249900,6,0,6,39.92786,-83.07177,3,3,1568,7840.8,1,1,2,2,2,1,2018,1,1,6,1,1,2.0,9,6,6,9
9244,389000,4,0,4,39.93693,-83.156296,4,4,1862,6534.0,1,1,2,2,2,1,1959,1,1,4,1,1,1.0,9,4,4,9
9245,299900,6,0,6,39.96025,-83.03631999999999,2,3,1521,4791.6,1,1,2,2,2,0,1965,0,1,6,1,1,1.5,9,6,6,9
9246,654475,4,0,4,39.961494,-82.95387,4,5,3324,8712.0,1,1,2,2,2,1,1999,1,1,4,1,1,1.0,9,4,4,9
9247,649900,4,0,4,39.955883,-82.96557,4,5,2312,2613.6,1,1,2,2,2,1,1994,1,1,4,1,1,2.0,9,4,4,9
9248,68900,4,0,4,39.954613,-83.06227,1,3,1240,5662.8,1,1,2,2,2,1,2001,1,1,4,1,1,1.0,9,4,4,9
9249,347900,4,0,4,40.10351,-82.966934,3,4,2050,8712.0,1,1,1,1,1,1,1952,1,1,4,1,1,1.0,9,4,4,9
9250,253900,4,0,4,39.91682,-83.09161999999999,2,4,1700,6098.4,1,1,2,2,2,1,2006,1,1,4,1,1,2.5,9,4,4,9
9251,330000,4,0,4,39.95821,-82.916306,3,4,1900,9147.6,2,1,2,2,2,1,1999,1,1,4,1,1,2.0,9,4,4,9
9252,449900,4,0,4,40.023926,-83.10065,3,4,2396,10018.8,1,1,3,3,3,1,2019,1,1,4,1,1,2.0,9,4,4,9
9253,449900,4,0,4,39.941887,-82.985794,2,3,1610,2613.6,1,1,2,2,2,1,2020,1,1,4,1,1,1.0,9,4,4,9
9254,360000,4,0,4,39.947628,-82.973854,3,4,2000,4356.0,1,1,2,2,2,1,2020,1,1,4,1,1,1.0,9,4,4,9
9255,405000,4,0,4,40.07396,-82.925446,3,4,2615,5662.8,1,1,2,2,2,1,2017,1,1,4,1,1,1.0,9,4,4,9
9256,279900,4,0,4,40.060127,-83.012054,1,3,1008,4791.6,1,1,2,2,2,1,2001,1,1,4,1,1,2.0,9,4,4,9
9257,75000,4,0,4,39.94684,-83.04251,1,2,736,3920.4,2,1,2,2,2,1,1991,1,0,4,1,1,2.0,9,4,4,9
9258,170000,4,0,4,39.95065,-82.921524,1,3,1273,6098.4,1,1,4,3,4,1,1959,1,1,4,1,1,1.0,9,4,4,9
9259,95000,4,0,4,39.95028,-82.95721400000001,2,3,1274,4791.6,1,1,2,2,2,1,2009,1,1,4,1,1,2.0,9,4,4,9
9260,236000,6,0,6,39.925903000000005,-82.99125,1,2,1144,3920.4,1,1,2,2,2,1,2022,0,1,6,1,1,2.0,9,6,6,9
9261,240000,6,0,6,40.07269,-82.96258,2,3,1666,7840.8,1,1,2,2,2,0,1965,0,1,6,1,1,1.5,9,6,6,9
9262,259000,4,0,4,39.943436,-83.150475,2,3,1808,8276.4,1,1,2,2,2,1,2005,1,1,4,1,1,2.0,9,4,4,9
9263,189900,4,0,4,39.947525,-82.95463000000001,1,3,1142,4356.0,1,1,2,2,2,1,2015,1,1,4,1,1,1.0,9,4,4,9
9264,259900,4,0,4,39.93337,-83.1456,2,3,1211,6534.0,1,1,2,2,2,1,2020,1,1,4,1,1,1.0,9,4,4,9
9265,212500,4,0,4,39.92882,-82.95909,2,3,1086,8276.4,1,1,2,2,2,1,2019,1,1,4,1,1,1.0,9,4,4,9
9266,349900,6,0,6,39.95368,-82.95109599999999,3,5,1854,5662.8,1,1,2,2,2,1,2023,1,1,6,1,1,1.0,9,6,6,9
9267,299900,4,0,4,40.072155,-82.96788000000001,3,4,1810,8276.4,1,1,2,2,2,1,1981,1,1,4,1,1,1.0,9,4,4,9
9268,229000,4,0,4,39.972206,-82.9814,2,3,1588,2178.0,1,1,3,3,3,1,1968,0,1,4,1,1,1.0,9,4,4,9
9269,437000,4,0,4,39.929905,-82.99333,3,3,1876,3920.4,1,1,2,2,2,1,1951,1,1,4,1,1,1.0,9,4,4,9
9270,316000,4,0,4,39.960186,-83.02525,2,3,1656,3484.8,1,1,2,2,2,1,1973,1,1,4,1,1,1.0,9,4,4,9
9271,325000,4,0,4,39.942924,-82.924904,2,3,1715,7840.8,1,1,2,2,2,1,2004,1,1,4,1,1,1.0,9,4,4,9
9272,719000,6,0,6,39.962093,-82.9592,4,4,2307,5662.8,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,9,6,6,9
9273,219900,4,0,4,39.95782,-83.07755999999999,1,3,1320,5662.8,1,1,2,2,2,1,1930,1,1,4,1,1,2.0,9,4,4,9
9274,149900,4,0,4,40.003372,-82.983765,2,3,1350,4791.6,1,1,2,2,2,1,1964,1,1,4,1,1,1.0,9,4,4,9
9275,270000,4,0,4,39.941936,-82.95934,3,3,1492,5227.2,2,1,3,3,3,1,2001,1,1,4,1,1,2.0,9,4,4,9
9276,674900,4,0,4,39.939644,-82.98546,4,3,2236,5227.2,1,1,2,2,2,1,1982,1,1,4,1,1,1.0,9,4,4,9
9277,279899,6,1,6,39.944126,-83.15396,2,3,1649,7840.8,1,1,2,2,2,1,2023,1,1,6,1,1,1.0,9,6,6,9
9278,275000,4,0,4,40.043667,-82.97332,3,3,1748,5662.8,1,1,2,1,2,1,2015,1,1,4,1,1,2.0,9,4,4,9
9279,584900,4,0,4,39.984770000000005,-83.010666,4,3,2276,3920.4,1,1,2,2,2,1,2019,1,1,4,1,1,2.0,9,4,4,9
9280,200000,4,0,4,40.06861,-82.95505,2,3,1204,5227.2,1,1,2,2,2,1,1946,1,1,4,1,1,2.0,9,4,4,9
9281,389900,4,0,4,39.969166,-83.16476,4,3,2061,7405.2,1,1,2,2,2,1,1958,1,1,4,1,1,1.0,9,4,4,9
9282,220000,4,0,4,40.001442,-82.99805500000001,2,3,1229,1742.4,1,1,2,2,2,1,2005,1,1,4,1,1,2.0,9,4,4,9
9283,275000,4,0,4,40.08035,-82.968475,2,3,1740,8276.4,1,1,2,2,2,1,1987,1,1,4,1,1,2.0,9,4,4,9
9284,225000,4,0,4,39.975212,-82.959274,1,3,1634,6098.4,1,1,2,2,2,1,1925,1,1,4,1,1,1.0,9,4,4,9
9285,286900,4,0,4,39.869194,-82.80332,3,3,1880,6098.4,1,1,2,2,2,1,2009,1,1,4,1,1,2.0,9,4,4,9
9286,314900,4,0,4,40.015083,-83.11108399999999,2,3,1472,7840.8,1,1,3,3,3,1,2013,1,1,4,1,1,2.0,9,4,4,9
9287,258900,4,0,4,40.030334,-82.93205,3,3,1480,6969.6,1,1,2,2,2,1,2008,1,1,4,1,1,2.0,9,4,4,9
9288,162000,6,1,6,40.033676,-82.98759,1,2,772,6969.6,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,9,6,6,9
9289,214000,4,0,4,40.00462,-82.949646,3,4,1310,7840.8,1,1,3,3,3,1,2019,1,1,4,1,1,2.0,9,4,4,9
9290,549900,4,0,4,39.968372,-82.95888000000001,4,4,3618,7405.2,1,1,2,2,2,1,2016,1,1,4,1,1,2.0,9,4,4,9
9291,349900,6,0,6,40.125412,-82.98954,3,4,1730,8712.0,1,1,2,2,2,1,2023,1,1,6,1,1,1.0,9,6,6,9
9292,139900,4,0,4,40.017727,-82.9534,2,3,1201,7405.2,1,1,2,2,2,1,2003,1,1,4,1,1,2.0,9,4,4,9
9293,265000,4,0,4,39.934353,-83.15619000000001,2,3,1339,11325.6,1,1,2,2,2,1,2007,1,1,4,1,1,1.0,9,4,4,9
9294,629900,4,0,4,39.95426,-82.96585,4,4,2448,4791.6,1,1,2,2,2,1,2003,1,1,4,1,1,1.0,9,4,4,9
9295,182900,4,0,4,39.943405,-83.04953,2,3,1248,4356.0,1,1,2,2,2,1,2005,1,1,4,1,1,2.0,9,4,4,9
9296,219900,4,0,4,39.953140000000005,-83.02069,2,2,1180,3920.4,1,1,2,2,2,1,1956,1,1,4,1,1,2.0,9,4,4,9
9297,280000,6,0,6,39.946255,-82.85234,3,3,2096,10890.0,3,1,3,3,3,1,2022,1,1,6,1,1,1.0,9,6,6,9
9298,259900,4,0,4,39.93702,-82.97554000000001,2,3,2000,4356.0,1,1,1,1,1,1,1950,1,1,4,1,1,1.0,9,4,4,9
9299,349000,4,0,4,39.956448,-83.03634,4,3,2314,4356.0,1,1,1,1,1,1,1961,1,1,4,1,1,1.0,9,4,4,9
9300,184900,4,0,4,40.024197,-82.92392,1,3,925,8276.4,1,1,2,2,2,1,1918,1,1,4,1,1,1.0,9,4,4,9
9301,465000,4,0,4,39.960876,-82.95063,2,4,2298,6534.0,1,1,1,1,1,1,1954,1,1,4,1,1,1.0,9,4,4,9
9302,149900,4,0,4,39.896122,-82.96935,1,3,1344,6098.4,1,1,2,2,2,1,2019,1,1,4,1,1,2.0,9,4,4,9
9303,285500,6,0,6,39.886623,-82.84894,3,4,1740,4791.6,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,9,6,6,9
9304,95000,4,0,4,39.94861,-83.04475,1,3,1447,5227.2,1,1,2,2,2,1,2000,1,1,4,1,1,1.0,9,4,4,9
9306,299900,4,0,4,40.063225,-82.89986999999999,2,3,1476,9147.6,1,1,2,1,2,1,1983,1,1,4,1,1,2.0,9,4,4,9
9307,314900,4,0,4,40.061493,-83.00296999999999,2,2,1313,4356.0,1,1,2,1,2,1,1960,1,1,4,1,1,1.0,9,4,4,9
9308,225000,4,0,4,39.94238,-82.97367,2,2,1027,3920.4,1,1,3,3,3,1,1999,1,1,4,1,1,2.0,9,4,4,9
9309,399999,6,0,6,39.95645,-82.95835,4,5,2594,8276.4,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,9,6,6,9
9310,199900,4,0,4,39.932747,-83.08293,2,3,1168,8712.0,1,1,2,2,2,1,2007,1,1,4,1,1,2.0,9,4,4,9
9311,329900,4,0,4,39.983658,-83.11494,3,3,1625,15245.999999999998,1,1,2,2,2,1,2009,1,1,4,1,1,2.0,9,4,4,9
9312,289990,4,0,4,40.023594,-82.9179,3,3,1283,4791.6,1,1,2,2,2,1,1964,1,1,4,1,1,1.0,9,4,4,9
